"timestamp","ip","port","hostname","tag","handshake","asn","geo","region","city","cipher_suite","ssl_poodle","cert_length","subject_common_name","issuer_common_name","cert_issue_date","cert_expiration_date","sha1_fingerprint","cert_serial_number","ssl_version","signature_algorithm","key_algorithm","subject_organization_name","subject_organization_unit_name","subject_country","subject_state_or_province_name","subject_locality_name","subject_street_address","subject_postal_code","subject_surname","subject_given_name","subject_email_address","subject_business_category","subject_serial_number","issuer_organization_name","issuer_organization_unit_name","issuer_country","issuer_state_or_province_name","issuer_locality_name","issuer_street_address","issuer_postal_code","issuer_surname","issuer_given_name","issuer_email_address","issuer_business_category","issuer_serial_number","naics","sic","sector","sha256_fingerprint","sha512_fingerprint","md5_fingerprint","http_response_type","http_code","http_reason","content_type","http_connection","www_authenticate","set_cookie","server_type","content_length","transfer_encoding","http_date","cert_valid","self_signed","cert_expired","browser_trusted","validation_level","browser_error","tlsv13_support","tlsv13_cipher","raw_cert","raw_cert_chain","jarm","device_vendor","device_type","device_model","device_version","device_sector","page_sha256fp"
"2021-09-22 00:14:38","131.161.253.233",443,"host233.teisa.com.py","ssl,ssl-poodle,vpn","TLSv1.0",28103,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"self-signed","FortiGate CA","2000-01-01 00:14:36","2004-12-30 00:14:36","2A:6C:87:88:B9:AE:8D:26:D1:24:1B:0B:AE:5D:FF:18:48:00:3E:60","7A81FB989927C747A83806623E347D03E0DAA901",2,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,"Fortinet","Certificate Authority","US","California","Sunnyvale",,,,,"support@fortinet.com",,,,,"Communications, Service Provider, and Hosting Service","38:2A:97:76:BA:A0:EF:C4:41:12:97:BC:76:15:9A:3E:49:B5:D6:0D:72:57:38:5B:9D:05:A4:06:A1:4B:6B:76","2F:3F:B4:F6:9F:33:D1:70:55:B8:27:53:1A:34:1B:77:81:5B:AE:C7:4C:08:77:8C:F5:4E:7F:16:8D:54:95:D9:F1:A8:CB:EF:BE:03:21:B8:66:A2:24:49:D1:5A:26:09:29:C3:3D:B0:51:92:44:B1:B5:D3:30:95:02:58:39:96","08:96:37:B1:78:1B:58:C3:13:23:D6:4B:D3:28:D8:05","HTTP/1.1",403,"Forbidden",,,,,,,,,"Y","N","Y","N","unknown","x509: unknown error","N",,,,"05b02b09b04b04b05b05b02b05b05d3a23c8084501e6db5f49d0a5036ef016","Fortinet","firewall","FortiGate",,"enterprise","e08d10637e84f3835581fd9c504a40a0dcdb0594423a9dbcc88200353ee2ce0a"
"2021-09-22 00:14:40","190.211.242.81",443,"host81.teisa.com.py","ssl,ssl-poodle,vpn","TLSv1.0",28103,"PY","MISIONES","SAN JUAN BAUTISTA","TLS_RSA_WITH_RC4_128_SHA","Y",2048,"FG200A3908500780","FG200A3908500780","2019-03-19 11:55:43","2029-03-19 11:55:43","AF:AF:C9:B2:5E:71:03:82:3B:94:09:7A:5E:1D:A9:21:E6:5E:DF:3A","-1D424B81",2,"sha1WithRSAEncryption","rsaEncryption","Fortinet Ltd.",,,,,,,,,,,,"Fortinet Ltd.",,,,,,,,,,,,,,"Communications, Service Provider, and Hosting Service","AD:A7:2E:88:9C:82:6E:C1:6C:5D:86:1F:33:D4:E4:4C:F4:46:EE:23:10:17:7E:FA:49:E5:1E:9B:AC:F2:DA:35","D5:FF:29:D3:F5:6F:19:D1:57:40:7D:93:05:3B:98:5F:56:91:F6:FC:1D:B6:14:18:84:D4:91:BC:05:28:C6:4F:A8:D9:E0:8C:C9:2D:B0:2A:1D:B7:A3:C7:E6:3A:A4:BE:6E:58:F9:13:A4:E2:00:41:01:A4:3C:ED:BE:8D:B3:D4","72:DA:2B:03:29:A7:42:18:93:F9:C7:A2:C5:6E:4C:73","HTTP/1.1",200,"OK","text/html",,,,,,"chunked","Wed, 22 Sep 2021 00:33:58 GMT","N","Y","N","N","unknown","x509: unknown error","N",,,,"05b02b09b04b04b05b05b02b05b04bbf5196c73574bc207a5ce48e3b47682e","Fortinet","firewall","FortiGate",,"enterprise","90ac3710cfff302144b792771d9e7ae7aa3573b7e3e1dff8344eb45ec844b367"
"2021-09-22 00:14:50","45.170.129.39",443,"45-170-129-39.giganet.net.py","ssl,ssl-poodle","TLSv1.0",61512,"PY","ALTO PARANA","CIUDAD DEL ESTE","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"ZXV10","ZTE Corporation","2005-01-01 01:41:24","2025-01-01 01:41:24","0C:32:09:92:A6:F5:4E:1F:22:9F:07:96:6E:39:D1:3F:2D:B9:F0:52",05,0,"md5WithRSAEncryption","rsaEncryption","ZTE Corporation","ZTE","CN","Guangdong","Shenzhen",,,,,,,,"ZTE Corporation",,"CN","Guangdong","Shenzhen",,,,,,,,,,,"78:A4:03:D7:9D:7F:03:FB:F5:7A:A6:88:17:87:D1:EB:BC:21:21:EB:47:FB:56:AE:1A:0C:7C:BE:DB:F6:B3:A9","77:74:C7:6A:C6:D1:ED:64:47:2B:CB:31:F1:1D:55:59:B9:9D:63:91:7C:3F:10:49:7E:D5:51:9A:D9:77:3E:06:71:1F:F6:45:74:7D:EE:A9:B0:68:DA:02:E8:A2:50:8D:A5:13:C1:9D:84:BE:F1:23:1F:BC:7E:B8:01:D0:D4:63","7E:1D:E1:A8:D9:DE:A5:5F:39:27:10:31:48:E2:E6:6C","HTTP/1.1",200,"OK","text/html; charset=utf-8","close",,"_TESTCOOKIESUPPORT=1; PATH=/; HttpOnly","Mini web server 1.0 ZTE corp 2005.",6559,,,"N","N","N","N","unknown","x509: certificate signed by unknown authority","N",,,,"04b02b00004b04b04b04b02b04b04bf75d31ed09f72642b3ff007ac204e7c1",,,,,,"0d684e3945a3320e5e385c5f87b7ef2569688b3b79117bc858d5f3a008910cfd"
"2021-09-22 00:15:20","200.108.136.59",443,"www.cu.coop.py","ssl,ssl-poodle","TLSv1.2",27669,"PY","ASUNCION","ASUNCION","TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","Y",2048,"www.cu.coop.py","Thawte RSA CA 2018","2019-12-30 00:00:00","2021-12-29 12:00:00","03:3A:33:A4:E1:FA:DC:87:27:2B:75:C9:28:92:F6:2D:7F:E9:40:A7","063FD74E61047FA40C3413002CDD782C",2,"sha256WithRSAEncryption","rsaEncryption","Cooperativa Universitaria de Ahorro, Credito y Servicios Ltda","Cooperativa Universitaria","PY",,"Asuncion",,,,,,,,"DigiCert Inc","www.digicert.com","US",,,,,,,,,,,,,"9F:B1:29:FD:5C:68:F3:55:3D:91:E9:1E:46:8F:4E:29:D3:AE:6A:0C:D6:3E:66:C1:F9:EB:CD:1D:8F:54:44:64","E9:F4:C9:24:30:DF:B8:95:88:BF:5D:09:B9:CF:5E:27:BF:7C:9A:E7:85:37:49:2C:55:4F:7A:0F:8E:DD:8D:70:4B:0B:93:6C:02:49:57:25:B7:23:28:6A:F5:A9:54:1F:6C:57:9F:DF:50:50:15:2B:A7:3A:44:12:8E:95:89:47","F1:48:E1:19:ED:05:81:69:F4:A0:4B:6B:D9:CB:17:5D",,,,,,,,,,,,"Y","N","N","Y","OV",,"N",,,,"05d02d20d21d20d05c05d02d05d20d74fcf6501ae7a92319e575bfafd2a827",,,,,,"e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"2021-09-22 00:15:22","45.172.230.8",443,,"ssl,ssl-poodle","TLSv1.1",267795,"PY","CANINDEYU","SALTO DEL GUAIRA","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"PON","PON","2013-04-24 01:21:50","2023-04-22 01:21:50","36:D1:37:2B:11:E1:F2:EC:BC:3E:40:D7:62:D2:46:6C:15:9A:7E:5A","AAAF90200A015DAB",0,"sha1WithRSAEncryption","rsaEncryption","FH","SF","CH","HU","WU",,,,,"PON@FIBERHOME.COM.CN",,,"FH","SF","CH","HU","WU",,,,,"PON@FIBERHOME.COM.CN",,,,,,"50:E9:8B:50:62:BC:67:EE:E5:E7:74:C9:D2:06:49:5C:A5:8E:BB:F8:A8:79:E0:92:E7:B4:86:9D:FA:97:72:1B","2D:DE:E1:9E:B0:57:56:DA:F5:D6:6A:DB:9D:71:EF:85:33:F5:BD:40:FF:DA:F8:03:ED:12:5B:9D:64:63:C0:18:A4:F4:ED:FF:79:00:62:A6:C0:CB:D3:4D:91:B8:47:DA:D2:59:74:77:2F:28:36:EB:F2:96:5D:78:11:57:D1:80","79:B2:C0:EB:BF:BF:5E:FD:56:2E:C2:22:05:DC:5E:A6","HTTP/1.1",200,"Data follows",,,,,,,,,"Y","Y","N","N","unknown","x509: unknown error","N",,,,"04c02c00004c04c04c04c02c04c04c4b5becf6153c93c0d8ea061a6defeee7",,,,,,"915bd6902f3a165a8f9c52e8590f05edd2eb289c1d9984f9fcad7ff48371fd77"
"2021-09-22 00:15:27","190.128.203.155",443,"bpm.grupobaudelet.com","ssl,ssl-poodle","TLSv1.2",23201,"PY","ASUNCION","ASUNCION","TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA","Y",2048,"bpm.grupobaudelet.com","Sectigo RSA Domain Validation Secure Server CA","2021-07-17 00:00:00","2022-08-16 23:59:59","C0:D1:CE:7A:78:38:F0:B2:6E:DE:CC:1B:75:BD:CD:16:7E:9F:86:FB","C9869F32BBE471DA753F79EA4A357C21",2,"sha256WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,"Sectigo Limited",,"GB","Greater Manchester","Salford",,,,,,,,,,,"2C:3E:30:D6:27:C6:73:EC:83:7F:2B:91:34:AF:F1:90:CD:EF:8D:5B:2E:C9:8C:79:1C:4C:E9:B6:DB:4A:EC:F4","05:60:D9:5B:16:91:09:59:5E:A1:53:41:65:21:31:53:F6:5F:61:67:9B:E8:56:0A:59:B3:13:63:EA:2C:09:6E:12:A9:95:48:B6:49:0D:24:A4:9D:5B:B6:A6:9A:98:41:1E:F6:50:86:4F:78:E2:C1:92:A0:53:76:3E:6C:D0:F3","53:95:58:CA:18:FC:DF:59:5B:DF:E4:DF:BB:89:5F:E4",,,,,,,,,,,,"Y","N","N","Y","DV",,"N",,,,"26d26d16d26d26d22b26d26d26d26dfd9c9d14e4f4f67f94f0359f8b28f532",,,,,,"e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"2021-09-22 00:15:29","131.161.255.122",443,"host122.teisa.com.py","ssl,ssl-poodle","TLSv1.0",28103,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"IOS-Self-Signed-Certificate-1772450802","IOS-Self-Signed-Certificate-1772450802","2017-08-30 21:55:20","2020-01-01 00:00:00","C3:A4:62:EA:EC:9C:A8:F9:56:D7:6E:C4:12:F0:C4:2E:03:9C:DE:88",06,2,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,"Communications, Service Provider, and Hosting Service","32:EF:80:62:D9:4C:62:2D:BD:B9:02:9C:9C:56:1B:EC:CF:BF:E0:5B:E5:92:4E:C6:7C:D2:0F:A5:A0:0E:12:06","7A:31:8D:FA:32:30:00:66:6B:99:C7:18:98:E4:A7:A1:CD:7A:15:91:CE:11:75:2D:78:34:81:7C:9A:44:B4:30:82:8D:6F:4F:47:4C:8A:82:AC:0F:63:A9:43:8B:C4:05:1D:2A:11:78:3D:F3:F8:C0:E4:B0:47:E3:E3:CD:22:DC","8D:E6:D1:CF:43:C6:4A:B4:06:B0:57:F7:C5:69:CA:8F",,,,,,,,,,,,"Y","Y","Y","N","unknown","x509: unknown error","N",,,,"04b02b00004b04b04b04b02b04b04b2bb1101b28b790bf5d9d4dcad463fdc2",,,,,,"e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"2021-09-22 00:15:29","190.128.242.158",443,,"ssl,ssl-poodle","TLSv1.2",23201,"PY","ALTO PARANA","CIUDAD DEL ESTE","TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","Y",1024,"localhost","localhost","2009-11-10 23:48:47","2019-11-08 23:48:47","B0:23:8C:54:7A:90:5B:FA:11:9C:4E:8B:AC:CA:EA:CF:36:49:1F:F6","B5C752C98781B503",0,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,,"01:69:73:38:0C:0F:1D:F0:0B:D9:59:3E:D8:D5:EF:A3:70:6C:D6:DF:79:93:F6:14:12:72:B8:05:22:AC:DD:23","BE:A3:66:5A:DD:94:21:D3:5F:67:41:F7:BB:FD:AC:76:B6:3E:B1:D4:E7:70:DB:3C:B7:D7:A8:65:34:2D:E2:CF:55:FD:0F:6D:BC:C0:79:3C:BC:E1:18:43:EB:93:8C:7C:E4:E0:C1:4A:57:B6:64:D1:CC:D4:6E:E2:33:A7:1C:01","A0:A4:4C:C9:9E:84:B2:6F:9E:63:9F:9E:D2:29:DE:E0","HTTP/1.1",302,"Found","text/html",,,,"Apache/2.4.2 (Win32) OpenSSL/1.0.1c PHP/5.4.4",2,,"Wed, 22 Sep 2021 00:15:14 GMT","Y","Y","Y","N","unknown","x509: unknown error","N",,,,00000000000000000000000000000000000000000000000000000000000000,,,,,,"edb99035c1c40fb5954694159c66a7e087fb23cb415395e63f72f7e7bb5a9a2d"
"2021-09-22 00:15:31","132.255.167.136",443,"132-255-167-136.ips-publicos.sol.com.py","ssl,ssl-poodle","SSLv3",263717,"PY","ALTO PARANA","SANTA RITA","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"IOS-Self-Signed-Certificate-4201287494","IOS-Self-Signed-Certificate-4201287494","2002-03-01 01:18:14","2020-01-01 00:00:00","E0:8D:2B:84:CB:3E:6E:01:8F:7E:B7:33:16:92:EE:14:80:84:7E:3D",01,2,"md5WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,,"68:7C:FC:B9:A0:59:33:7A:FA:31:0F:91:62:5F:21:F6:EC:B1:72:23:3E:18:65:74:92:2B:68:57:7F:4F:A8:30","53:4D:8E:E6:1E:B3:01:BB:0D:D5:8A:E6:8F:C2:25:AC:1A:75:55:17:1E:3E:85:24:09:3F:B5:2B:3F:7E:4C:43:E6:94:90:21:9C:5F:8C:78:AC:06:F7:37:16:95:25:7C:EA:30:0C:07:C6:C4:47:C4:6F:CA:4D:1A:B4:25:5C:1D","F9:86:D8:43:50:B5:44:CD:AE:49:CF:95:38:1B:9B:79","HTTP/1.1",401,"Unauthorized",,"close","Basic realm=""level_15 or view_access""",,"cisco-IOS",,,"Wed, 10 Apr 2002 12:19:45 GMT","Y","Y","Y","N","unknown","x509: unknown error","N",,,,"04a02a00004a04a04a04a02a04a04ad4930a56c1af5861cdfdeb54961066d9",,,,,,"41e6f6b1c0b36008c3ecfafbe319e02dc19c0b7207082483a173cbbfa2b52eb4"
"2021-09-22 00:15:45","190.128.134.218",443,,"iot,ssl,ssl-poodle","TLSv1.0",23201,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"18E72854EC77","18E72854EC77","2009-03-13 02:40:01","2019-03-11 02:40:01","5A:9F:61:AC:C6:AF:14:77:81:3D:1B:59:45:17:3D:D6:20:A8:40:57","54EC77",3,"sha1WithRSAEncryption","rsaEncryption","Cisco Systems, Inc.","RV120W","US",,,,,,,,,,"Cisco Systems, Inc.","RV120W","US",,,,,,,,,,,,,"AC:5D:56:2C:1B:F9:E4:01:DC:48:39:1C:52:25:8D:48:03:CA:81:51:88:A8:22:67:A0:2C:DF:D9:5D:50:A0:EA","2F:F1:A7:D2:7C:A5:B8:C4:57:9A:6D:AB:02:CF:C2:A7:7E:B1:F7:84:62:9D:01:A2:4E:8D:3E:CC:BF:A2:0D:84:8B:0A:CF:7F:B0:DF:27:06:0C:98:1F:A8:A8:18:87:27:FF:13:DA:55:E2:1A:9D:27:F1:89:AF:2C:F0:BE:73:D3","32:74:5F:A1:BF:89:67:A7:B1:CC:D3:5C:E3:DB:75:7C","HTTP/1.0",200,"OK",,,,,,,,,"Y","Y","Y","N","unknown","x509: unknown error","N",,,,"04b02b00004b04b04b04b02b04b04ba4232e18c2cd44d0ef894dd5343a5fc3","Cisco","router","RV120W",,"consumer","5d3051d0df070920edf8091b6ad42ca1921b199c6810e8841876137d28f8d6b4"
"2021-09-22 00:15:46","160.238.185.26",443,"26-185-238-160.fly.net.py","iot,ssl,ssl-poodle","TLSv1.2",265728,"PY","ALTO PARANA","SANTA RITA","TLS_RSA_WITH_AES_128_CBC_SHA","Y",1024,"TP-Link","TP-Link","2019-04-11 08:00:42","2024-04-09 08:00:42","93:6D:51:1D:A7:EA:1C:FE:C9:16:D0:44:E4:B6:7B:0E:6B:56:8C:73","FB75F0E29E5716A5",2,"sha256WithRSAEncryption","rsaEncryption",,,"CN","GD","ShenZhen",,,,,,,,,,"CN","GD","ShenZhen",,,,,,,,,,,"52:52:F7:B5:69:AA:80:37:FB:00:1A:C5:51:B0:51:2D:AD:8B:C2:97:27:5F:A8:EB:74:72:3E:4D:1C:9F:81:43","61:C2:02:41:FB:4E:C5:60:69:24:03:B0:65:7F:2A:53:0D:2A:78:C5:D9:2B:C6:50:AE:C2:C4:F9:D1:1B:4D:7C:82:4E:F6:37:C8:2A:FD:8B:4B:DA:4F:91:B0:E8:74:15:C1:E0:AD:18:7F:22:FA:B2:A3:44:3D:62:99:3D:DA:D3","A7:EF:0A:46:55:94:DA:D3:DC:62:E0:F0:3C:44:CF:45","HTTP/1.1",200,"OK",,,,,,,,,"Y","Y","N","N","unknown","x509: unknown error","N",,,,00000000000000000000000000000000000000000000000000000000000000,"TP-Link",,,,"consumer","280aecdb4af64913558bc5ef92ad523d52fca07f98a48a4ef7e799c8c38dd6c3"
"2021-09-22 00:15:49","200.1.201.110",443,"controller-14-05.netvision.com.py","ssl,ssl-poodle","TLSv1.2",27795,"PY","ASUNCION","ASUNCION","TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256","Y",1024,"controller-14-05.netvision.com.py","controller-14-05.netvision.com.py","2015-06-19 08:22:50","2016-06-18 08:22:50","61:AE:81:93:30:8E:50:5B:0A:CB:B0:4D:30:B2:8C:CC:5C:62:67:D5","236C",2,"sha1WithRSAEncryption","rsaEncryption","SomeOrganization","SomeOrganizationalUnit","--","SomeState","SomeCity",,,,,"root@controller-14-05.netvision.com.py",,,"SomeOrganization","SomeOrganizationalUnit","--","SomeState","SomeCity",,,,,"root@controller-14-05.netvision.com.py",,,,,,"17:E6:5A:31:A2:4B:D6:CA:51:5B:E7:14:CE:36:69:48:FB:EB:3C:1D:23:CE:4C:5C:99:32:EF:27:D6:C3:D1:BD","E3:FC:2B:99:4B:B5:EA:96:59:C4:BF:91:B9:92:8A:9D:D7:71:70:E5:17:E7:51:A2:1D:5E:15:07:83:89:B8:CC:D5:7B:42:19:DD:97:C5:B9:6B:7A:38:8A:3D:39:D6:F8:10:EB:A4:B2:4C:88:90:AC:E8:DD:38:78:36:05:9B:9F","D5:F8:8B:6D:80:0B:74:9C:3A:B8:FC:37:83:31:D6:D2","HTTP/1.1",200,"OK","text/html;charset=UTF-8","close",,,"Apache/2.2.15",455,,"Wed, 22 Sep 2021 00:15:52 GMT","Y","Y","Y","N","unknown","x509: unknown error","N",,,,"05d02d20d21d20d05c05d02d05d20d74fcf6501ae7a92319e575bfafd2a827",,,,,,"8be77c913d0dbeb43e0449a88d0a31eb0e24084843ad1ae590e2c8d678b40e12"
"2021-09-22 00:15:51","190.128.226.82",443,"webservice.edu","ssl,ssl-poodle","TLSv1.2",23201,"PY","ASUNCION","ASUNCION","TLS_RSA_WITH_RC4_128_SHA","Y",2048,"WebService.edu","WebService.edu","2015-01-27 17:17:35","2025-01-24 17:17:35","27:A2:67:90:DA:8F:EC:77:AE:01:03:EC:9C:9E:05:B3:0E:CE:CF:0B","B0ADD07F62BCBBFD",0,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2E:B2:AF:A3:66:DA:89:24:FA:7D:96:88:A4:C0:4D:62:6A:98:94:49:BD:0F:21:83:DE:12:63:DD:41:0A:28:3A","6D:49:A2:11:D8:00:6F:B6:8C:82:8A:EC:0E:40:41:DE:F0:57:BD:6C:65:FB:B8:4D:DB:61:AC:6E:62:1D:82:8F:D6:B3:6F:2B:F7:E4:41:B5:DF:53:D4:BB:60:21:5E:5C:48:B9:D0:91:4C:B1:23:EE:D8:D4:7B:60:62:F0:83:94","21:65:89:70:5B:95:44:DA:51:3D:DC:9E:4E:64:78:06","HTTP/1.1",200,"OK","text/html; charset=UTF-8",,,,"Apache/2.2.22 (Ubuntu)",1149,,"Wed, 22 Sep 2021 00:09:35 GMT","Y","Y","N","N","unknown","x509: unknown error","N",,,,00000000000000000000000000000000000000000000000000000000000000,,,,,,"cf6edd8385ae69b5c984aa96120bbcc058b862d88903dd46084baea3ed061aca"
"2021-09-22 00:15:55","190.128.219.90",443,"secure.ticpro.net","ssl,ssl-poodle","TLSv1.0",23201,"PY","ASUNCION","ASUNCION","TLS_ECDHE_RSA_WITH_RC4_128_SHA","Y",2048,"secure.ticpro.net","Go Daddy Secure Certificate Authority - G2","2018-10-30 16:43:06","2019-10-30 16:43:06","55:33:36:D2:00:04:65:AC:B9:C1:75:4A:8E:A6:E1:19:69:8E:21:2E","0B4204198E2FE6AF",2,"sha256WithRSAEncryption","rsaEncryption",,"Domain Control Validated",,,,,,,,,,,"GoDaddy.com, Inc.","http://certs.godaddy.com/repository/","US","Arizona","Scottsdale",,,,,,,,,,,"5C:0F:36:5A:4F:92:44:08:0A:8A:F6:A1:3D:8F:C9:A2:7B:EC:57:87:3B:32:24:E1:34:B9:C7:12:71:FD:E7:98","33:BB:D7:4C:75:D9:9D:4A:62:01:19:FA:86:45:B2:CC:CE:36:F4:3D:14:AB:9D:8E:BD:E9:47:BD:65:27:A8:03:A5:11:08:78:26:2B:76:20:93:96:69:66:C9:B7:50:79:2A:58:9E:5F:BF:D2:5F:8F:69:28:15:7E:B1:FF:2D:DF","67:DC:9A:D9:A3:07:56:99:86:42:B3:F7:CB:35:4D:0C","HTTP/1.1",200,"OK","text/html",,,,"Apache",45,,"Wed, 22 Sep 2021 00:17:16 GMT","Y","N","Y","N","DV","x509: certificate has expired or is not yet valid","N",,,,00000000000000000000000000000000000000000000000000000000000000,,,,,,"eaae9f848cd9a4c7d8027255f4ffefc2741fe3b4feed9d92c6b826779fb7a235"
"2021-09-22 00:16:02","190.211.242.25",443,"host25.teisa.com.py","ssl,ssl-poodle","TLSv1.0",28103,"PY","MISIONES","SAN JUAN BAUTISTA","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"self-signed","self-signed","2021-09-07 13:54:20","2026-09-06 13:54:20","C2:B8:DD:DE:A6:C3:1D:A6:4D:A1:CD:73:1F:DD:B1:3D:9B:41:E7:BD","94EFDF957A97CA16221262F7F49923E9",2,"sha1WithRSAEncryption","rsaEncryption",,,,,,,,,,,,,,,,,,,,,,,,,,,"Communications, Service Provider, and Hosting Service","9F:2C:63:62:F8:2E:EE:0D:FF:FD:F1:65:A0:B9:00:7E:52:6A:91:55:34:A0:CE:F9:2C:03:73:0F:FB:20:E2:ED","97:3C:5C:24:F0:26:A4:E6:DC:88:4A:04:BD:9B:AD:F7:45:E7:25:AB:E2:C9:C3:5F:91:22:42:10:D7:CA:11:C3:FF:B6:F1:C0:17:6A:78:72:C2:B3:E8:96:D6:BF:4A:DE:22:D9:8C:8C:46:C0:F8:12:DC:3E:3D:2B:AB:B7:9D:F0","A2:1B:81:E3:15:C9:EA:E3:66:30:CD:B7:88:DD:AB:68",,,,,,,,,,,,"N","Y","N","N","unknown","x509: unknown error","N",,,,"05b02b09b04b04b05b05b02b05b04ba441f40918707087561e2af18cf76f0e",,,,,,"e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"2021-09-22 00:16:08","190.211.243.171",443,"mail.scavonehnos.com.py","ssl,ssl-poodle","TLSv1.2",28103,"PY","PRESIDENTE HAYES","VILLA HAYES","TLS_ECDHE_RSA_WITH_RC4_128_SHA","Y",2048,"mail.scavonehnos.com.py","mail.scavonehnos.com.py","2019-10-09 20:35:22","2024-10-07 20:35:22","69:86:99:21:8E:53:67:CA:AF:3C:93:BE:25:D0:A8:70:36:EA:E0:C7",1570653306,2,"sha1WithRSAEncryption","rsaEncryption","Zimbra Collaboration Server","Zimbra Collaboration Server","US","N/A",,,,,,,,,"Zimbra Collaboration Server","Zimbra Collaboration Server","US","N/A","N/A",,,,,,,,,,"Communications, Service Provider, and Hosting Service","EE:AF:55:14:2C:0F:07:05:3E:1D:F1:4B:B3:AD:82:9A:10:64:A5:5F:92:DF:DD:D5:C5:D6:DB:64:CB:65:A7:08","60:1D:A0:FB:0C:A8:86:5D:8A:0E:79:D1:81:40:E0:BB:89:F5:33:61:32:7E:BC:65:BE:9B:53:46:35:17:46:98:F8:D5:FC:DF:DC:EF:2F:BE:5F:35:84:8B:8E:EA:14:74:66:20:34:D9:CC:BE:FC:F6:51:0A:57:35:24:36:1D:FA","8A:FE:1F:DC:2B:42:3A:A0:52:AB:6F:85:AC:A1:82:3A",,,,,,,,,,,,"N","N","N","N","unknown","x509: certificate signed by unknown authority","N",,,,"05d02d20d21d20d05c05d02d05d20dd7fc4c7c6ef19b77a4ca0787979cdc13",,,,,,"e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
"2021-09-22 00:16:10","170.83.243.157",443,"host157.ufinet.com.py","iot,ssl,ssl-poodle","TLSv1.2",52468,"PY","CORDILLERA","CAACUPE","TLS_RSA_WITH_RC4_128_SHA","Y",1024,"10:BD:18:AB:DA:90","10:BD:18:AB:DA:90","2016-02-24 07:27:25","2026-02-21 07:27:25","5F:FF:1D:F7:1C:DA:5F:67:0E:6E:8D:1E:FD:8C:67:CB:6E:68:DB:9C","B522C9B20BCB0531",2,"sha256WithRSAEncryption","rsaEncryption","Cisco Systems, Inc.","Cisco",,,,,,,,,,"PID:RV215W-A SN:CCQ212723XX","Cisco Systems, Inc.","Cisco",,,,,,,,,,,,,,"52:C3:C5:11:74:89:8F:98:99:43:B5:8B:22:A5:D8:73:C8:A0:0B:2B:D4:7C:5B:0A:CB:78:F4:33:C8:EB:31:EB","38:FE:6E:88:DE:0D:04:1B:4B:C1:25:D9:3B:B3:5A:EC:44:FD:9B:96:51:0E:C8:39:FF:45:15:48:DC:0C:AA:D6:75:B6:46:F4:F3:2B:AB:6E:7D:A3:CF:89:D6:3C:75:E7:C5:63:C8:38:56:EA:CA:32:9A:4C:4C:7C:1C:49:5E:6B","78:69:A1:4A:70:EB:8E:87:7E:AC:50:7B:CF:5D:48:CC","HTTP/1.1",200,"Ok","text/html","close",,,"httpd",,,"Tue, 21 Sep 2021 20:16:12 GMT","N","Y","N","N","unknown","x509: unknown error","N",,,,,"Cisco",,,,,"39b862445f84ee72187e4903885447ce8b6fc8e55dedf2dfac149a154ad9a349"
